slug,event_title,event_date,mu,fighter1,fighter2,f1_open,f1_close,f2_open,f2_close,f1_ticks,f2_ticks,t_open,t_close
ufc-2413,UFC for February 19 | Best Fight Odds,2022-02-19,26087,Christian Rodriguez,Jonathan Pearce,2.7,4.02,1.5,1.25575,117,117,1644783725000,1645306708000
ufc-2413,UFC for February 19 | Best Fight Odds,2022-02-19,26121,Jay Perrin,Mario Bautista,3.3,3.82,1.37037,1.27473,67,67,1645003927000,1645304908000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25722,Magomed Ankalaev,Thiago Santos,1.63291,1.14793,2.34,5.65,110,110,1641831633000,1647137969000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25617,Marlon Moraes,Yadong Song,2.55,3.36,1.55556,1.34014,172,172,1645327805000,1647136648000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25696,Alex Caceres,Sodiq Yusuff,2.9,3.21,1.44444,1.36364,161,161,1645327805000,1647134788000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25825,Karl Roberson,Khalil Rountree Jr,2.5,1.66667,1.57143,2.24,182,182,1645327925000,1647133408000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,26343,Drew Dober,Terrance McKinney,1.66667,1.625,2.3,2.31,190,190,1646449455000,1647132269000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25619,Alex Pereira,Bruno Silva,1.58824,1.46948,2.45,2.74,178,178,1645327805000,1647130589000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,26015,A.J. Fletcher,Matthew Semelsberger,2.75,2.64,1.4878,1.51282,108,108,1645327925000,1647128429000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,26268,Gillian Robertson,Jj Aldrich,1.625,1.7874,2.4,2.04,138,138,1646087166000,1647126869000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25427,Javid Basharat,Trevin Jones,1.57143,1.5848,2.5,2.42,155,155,1645327805000,1647125248000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25936,Damon Jackson,Kamuela Kirk.,1.68966,1.82645,2.25,2.0,189,189,1645327925000,1647123628000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,26284,Miranda Maverick,Sabina Mazo,1.66667,1.2809,2.3,3.75,148,148,1646087166000,1647122428000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25635,Cody Brundage,Dalcha Lungiambula,1.90909,2.15,1.90909,1.71942,118,118,1645327925000,1647121350000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25422,Guido Cannetti,Kris Moutinho,1.8,2.32,2.05,1.62893,122,122,1645327805000,1647120396000
ufc-2414,UFC for March 12 | Best Fight Odds,2022-03-12,25697,Azamat Murzakanov,Tafon Nchukwi,2.25,1.50761,1.68966,2.63,169,169,1645327925000,1647119070000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,23365,Ciryl Gane,Francis Ngannou,2.65,1.68966,1.52632,2.22,420,420,1624750685000,1642916128000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24514,Brandon Moreno,Deiveson Figueiredo,1.54054,1.53476,2.55,2.56,139,139,1632274767000,1642912828000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,25725,Andre Fialho,Michel Pereira,3.1,3.36,1.4,1.34014,91,91,1641938529000,1642910429000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24853,Cody Stamann,Said Nurmagomedov,3.1,2.58,1.40816,1.53191,129,129,1639604649000,1642909228000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24871,Michael Morales,Trevin Giles,1.64516,1.93458,2.35,1.87719,154,154,1639604649000,1642908088000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24989,Ilia Topuria,Movsar Evloev,1.83333,1.74074,2.0,2.1,10,10,1640097262000,1641587302000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,25568,Alexa Grasso,Viviane Araujo,1.71429,1.57143,2.15,2.45,4,4,1640097504000,1641239063000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24987,Jack Della Maddalena,Warlley Alves,1.5,1.5,2.65,2.65,1,1,1640097862000,1640097862000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,25702,Raoni Barcelos,Victor Henry,1.28571,1.19608,3.85,4.76,120,120,1642014968000,1642905508000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,25796,Jack Della Maddalena,Pete Rodrigue.,1.33333,1.25575,3.5,4.0,76,76,1642294326000,1642903583000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24985,Saimon Oliveira,Tony Gravely,2.45,3.1,1.58824,1.38168,75,75,1639604649000,1642902088000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24898,Genaro Valdez,Matt Frevola,1.76923,2.74,2.1,1.4717,145,145,1639604769000,1642900353000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,25332,Silvana Gomez Juarez.,Vanessa Demopoulos,1.76923,2.28,2.0,1.64935,117,117,1639177529000,1642898428000
ufc-270-2322,UFC 270 for January 22 | Best Fight Odds,2022-01-22,24730,Jasmine Jasudavicius,Kay Hansen,1.95238,2.61,1.86957,1.51282,160,160,1639604769000,1642896629000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25689,Israel Adesanya,Robert Whittaker,1.38462,1.33003,3.2,3.41,203,203,1641016806000,1644729748000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25713,Derrick Lewis,Tai Tuivasa,1.68493,1.55866,2.24,2.49,123,123,1641577351000,1644727948000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,24793,Derek Brunson,Jared Cannonier,2.16,2.37,1.73529,1.60976,264,264,1641492615000,1644726207000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,24992,Alex Hernandez,Renato Moicano,2.55,2.34,1.55556,1.625,143,143,1641939129000,1644724587000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25711,Bobby Green,Nasrat Haqparast,1.90909,1.64516,1.90909,2.3,194,194,1641939129000,1644722608000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25795,Andrei Arlovski,Jared Vanderaa,1.33333,1.64516,3.5,2.28,139,139,1642365364000,1644720147000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25107,Casey O'Neill,Roxanne Modafferi,1.4,1.2584,3.1,3.97,110,110,1641939129000,1644718227000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,24897,Kyler Phillips,Marcelo Rojo,1.33333,1.22573,3.5,4.32,156,156,1641939129000,1644716548000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25173,Carlos Ulberg,Fabio Cherant,1.68966,1.38168,2.25,3.12,115,115,1641939129000,1644714748000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25200,Leomana Martinez,Ronnie Lawrence,3.3,3.49,1.37037,1.31348,72,72,1641939129000,1644712769000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,24701,Aj Dobson,Jacob Malkoun,1.5,1.86957,2.7,1.9434,111,111,1641939129000,1644711028000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,24855,Douglas Silva de Andrade,Sergey Morozov,2.7,2.78,1.5,1.45662,77,77,1641939009000,1644709589000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25849,Jeremiah Wells,Mike Mathetha,1.5,1.42373,2.7,2.9,76,76,1644009371000,1644708627000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25942,Maxim Grishin,William Knight,1.5,1.57803,2.7,2.45,120,120,1643668328000,1644707008000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25570,Mark Madsen,Vinc Pichel,2.65,2.45,1.5,1.57143,4,4,1642087227000,1642699584000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25726,Alex Perez,Matt Schnell,1.26667,1.25,3.9,4.0,7,7,1642090251000,1643038702000
ufc-271-2338,UFC 271 for February 12 | Best Fight Odds,2022-02-12,25209,Ed Herman,Maxim Grishin,3.3,3.6,1.36364,1.28571,4,4,1642090251000,1643038583000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25728,Alexander Volkanovski,Chan Sung Jung,1.30303,1.15129,3.65,5.61,231,231,1641951015000,1649567549000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26348,Aljamain Sterling,Petr Yan,3.85,4.23,1.28571,1.23529,256,256,1646546405000,1649564308000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25233,Gilbert Burns,Khamzat Chimaev,1.90909,4.91,1.90909,1.19048,415,415,1637009527000,1649561909000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25761,Mackenzie Dern,Tecia Torres,1.90909,1.81301,1.90909,2.02,320,320,1647116785000,1649559748000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26462,Mark Madsen,Vinc Pichel,1.66667,2.01,2.3,1.82645,238,238,1647116785000,1649557528000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25824,Darian Weeks,Ian Garry,2.54,4.11,1.54348,1.24631,168,168,1644503294000,1649554949000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26654,Anthony Hernandez,Josh Fremd,1.66667,1.51546,2.3,2.59,113,113,1648579567000,1649553208000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26623,Aspen Ladd,Raquel Pennington,2.25,2.39,1.68966,1.60606,191,191,1648355407000,1649551229000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26495,Michael Malott,Mickey Gall,1.5988,1.55556,2.34,2.4,20,20,1647375144000,1649548458000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25719,Mickey Gall,Mike Malott.,2.2,2.41,1.71429,1.5988,192,192,1647116785000,1649549675000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,26736,Aleksei Oleinik,Jared Vanderaa,1.74074,2.17,2.15,1.70922,165,165,1648761371000,1649547569000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25924,Kay Hansen,Piera Rodriguez,1.90909,2.05,1.90909,1.78125,347,347,1647116785000,1649545949000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25787,Daniel Santos,Julio Arce,2.4,2.62,1.625,1.50761,126,126,1647116785000,1649544209000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25939,Aspen Ladd,Irene Aldana,2.65,2.65,1.5,1.5,6,6,1647472464000,1648125744000
ufc-273-2411,UFC 273 for April 9 | Best Fight Odds,2022-04-09,25822,Gavin Tucker,Pat Sabatini,2.2,2.2,1.68966,1.68966,1,1,1647472584000,1647472584000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,25508,Charles Oliveira,Justin Gaethje,1.4878,1.69444,2.75,2.19,310,310,1639335724000,1651985729000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26501,Carla Esparza,Rose Namajunas,2.85,2.87,1.45455,1.43478,219,219,1647485174000,1651982549000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26428,Michael Chandler,Tony Ferguson,1.64516,1.27701,2.35,3.8,175,175,1646927426000,1651980569000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26281,Mauricio Rua,Ovince St. Preux,2.4,3.07,1.625,1.3861,141,141,1650743178000,1651978648000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26941,Khaos Williams,Randy Brown,2.05,1.87719,1.8,1.9434,165,165,1650743178000,1651976428000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26349,Danny Roberts,Francisco Trinaldo,2.2,1.81967,1.71429,2.03,114,114,1650743178000,1651974088000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,25852,Macy Chiasson,Norma Dumont,2.8,2.85,1.47619,1.44053,99,99,1650743178000,1651971928000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26277,Brandon Royval,Matt Schnell,1.5,1.3861,2.7,3.09,122,122,1650743178000,1651970548000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,25952,Blagoy Ivanov,Marcos Rogerio,1.58824,1.65359,2.45,2.28,131,131,1650743178000,1651968869000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,27000,Andre Fialho,Cameron Vancamp,1.5,1.2008,2.7,4.7,95,95,1651447565000,1651966709000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26471,Melissa Gatto,Tracy Cortez,2.9,2.09,1.44444,1.76336,147,147,1650743178000,1651965032000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,25955,C.J. Vergara,Kleydson Rodrigues,2.85,3.9,1.45455,1.26954,106,106,1650743178000,1651963229000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,25906,Ariane Carnelossi,Lupita Godinez,2.3,2.53,1.66667,1.54645,205,205,1650743178000,1651961369000
ufc-274-oliveira-vs-gaethje-2422,UFC 274 Odds: Oliveira vs. Gaethje for May 7 | Best Fight Odds,2022-05-08,26273,Fernie Garcia,Journey Newson,1.66667,1.76923,2.3,2.09,169,169,1650743179000,1651959568000
ufc-275-2457,UFC 275 for June 11 | Best Fight Odds,2022-06-11,26459,Marvin Vettori,Robert Whittaker,2.65,2.92,1.45045,1.43103,10,10,1649667253000,1652887809000
ufc-275-2457,UFC 275 for June 11 | Best Fight Odds,2022-06-11,26737,Liang Na,Silvana Gomez Juarez,2.3,1.82645,1.66667,2.0,200,200,1652460621000,1654990888000
ufc-275-2457,UFC 275 for June 11 | Best Fight Odds,2022-06-11,26928,Joselyne Edwards,Ramona Pascual,1.55556,1.5814,2.55,2.44,151,151,1652460621000,1654989150000
ufc-275-2457,UFC 275 for June 11 | Best Fight Odds,2022-06-11,27076,Manel Kape,Rogerio Bontorin,1.4,1.44444,3.0,2.85,6,6,1652649262000,1654706304000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,25851,Glover Teixeira,Jiri Prochazka,2.08,2.8,1.76923,1.45249,185,185,1642886909000,1655008649000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26790,Joanna Jedrzejczyk,Zhang Weili,2.3,2.43,1.66667,1.58824,157,157,1649535858000,1655003309000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26310,Taila Santos,Valentina Shevchenko,5.0,5.49,1.16667,1.15949,94,94,1649535256000,1655005349000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,27220,Andre Fialho,Jake Matthews,1.66667,1.93458,2.3,1.89286,217,217,1652836331000,1655001628000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26990,Jack Della Maddalena,Ramazan Emeev,2.3,1.54645,1.66667,2.53,182,182,1652460621000,1655000489000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26994,Joshua Culibao,Seung Woo Choi,3.1,2.85,1.4,1.44248,100,100,1652460621000,1654998088000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26999,Hayisaer Maheshate,Steve Garcia,3.5,2.63,1.33333,1.51282,125,125,1652460621000,1654996648000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26509,Brendan Allen,Jacob Malkoun,1.52632,1.34014,2.65,3.36,132,132,1652460621000,1654994669000
ufc-275-teixeira-vs-prochazka-2561,UFC 275 Odds: Teixeira vs. Prochazka for June 12 | Best Fight Odds,2022-06-12,26991,Danaa Batgerel.,Kang Kyung-Ho,1.66667,1.95238,2.3,1.87719,150,150,1652460621000,1654992750000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27063,Lauren Murphy,Miesha Tate,2.45,2.36,1.57143,1.6135,8,8,1652660303000,1656459498000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,24277,Israel Adesanya,Jared Cannonier,1.33333,1.18349,3.5,5.05,161,161,1630189809000,1656823228000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27077,Alexander Volkanovski,Max Holloway,1.68493,1.52083,2.24,2.59,153,153,1651774821000,1656819988000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,26622,Alex Pereira,Sean Strickland,2.5,2.06,1.57143,1.7874,205,205,1648339088000,1656818368000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27064,Bryan Barberena,Robbie Lawler,1.66667,1.86957,2.3,1.95238,149,149,1652036887000,1656816629000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27096,Pedro Munhoz,Sean O'Malley,3.1,3.54,1.4,1.31153,155,155,1652036887000,1656815069000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27186,Brad Riddell,Jalin Turner,2.5,2.28,1.57143,1.65359,174,174,1655124005000,1656812309000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27631,Donald Cerrone,Jim Miller,2.35,2.55,1.64516,1.54054,89,89,1656188773000,1656810749000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,27468,Gabe Green,Ian Garry,2.5,2.63,1.57143,1.50761,150,150,1655124126000,1656809069000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,26989,Brad Tavares,Dricus Du Plessis,1.76923,2.46,2.1,1.56818,215,215,1652037005000,1656807088000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,26940,Andre Muniz,Uriah Hall,1.44444,1.29326,2.9,3.68,118,118,1652036887000,1656805228000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,26988,Jessica Eye,Maycee Barber,2.35,3.61,1.64516,1.30395,126,126,1652036887000,1656803310000
ufc-276-adesanya-vs-cannonier-2478,UFC 276 Odds: Adesanya vs. Cannonier for July 2 | Best Fight Odds,2022-07-02,26936,Jessica-Rose Clark,Julija Stoliarenko,2.75,1.64103,1.4878,2.29,201,201,1655124126000,1656801569000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,25507,Amanda Nunes,Julianna Pena,1.4,1.38023,3.1,3.14,167,167,1639288804000,1659240506000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27145,Brandon Moreno,Kai Kara-France.,1.625,1.47619,2.4,2.73,129,129,1654644013000,1659237994000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,26987,Derrick Lewis,Sergei Pavlovich,1.86957,2.28,1.95238,1.66225,230,230,1654644013000,1659236784000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27455,Alex Perez,Alexandre Pantoja,3.35,2.62,1.36364,1.51282,163,163,1657055051000,1659235934000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27432,Anthony Smith,Magomed Ankalaev,4.0,5.34,1.25,1.16722,127,127,1654644013000,1659234008000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27635,Alex Morono,Matthew Semelsberger,1.90909,2.49,1.90909,1.5618,114,114,1657060692000,1659231496000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27184,Drew Dober,Rafael Alves,1.33333,1.56818,3.5,2.48,136,136,1654644013000,1659230063000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27879,Don'tale Mayes,Hamdy Abdelwahab,2.0,1.51546,1.83333,2.66,171,171,1658271501000,1659228034000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27811,Drakkar Klose,Rafa Garcia,1.54054,1.47847,2.6,2.72,114,114,1657939214000,1659226351000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27912,Adam Fugitt,Michael Morales,4.85,5.63,1.2,1.15244,40,40,1658692566000,1659224174000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27807,Ji Yeon Kim,Joselyne Edwards.,1.66667,2.08,2.3,1.76336,137,137,1657828215000,1659222614000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27265,Ihor Potieria,Nicolae Negumereanu,1.5,2.06,2.7,1.81301,173,173,1654644132000,1659221057000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27457,Mike Mathetha,Orion Cosce,2.4,2.71,1.53191,1.46948,46,46,1654861355000,1659218797000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27434,Blood Diamond,Orion Cosce,2.3,2.68,1.66667,1.5102,79,79,1654644132000,1659218896000
ufc-277-pena-vs-nunes-2-2517,UFC 277 Odds: Pena vs. Nunes 2 for July 30 | Best Fight Odds,2022-07-30,27266,Ji Yeon Kim,Mariya Agapova,2.65,2.75,1.5,1.44444,4,4,1655739383000,1657220183000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,25821,Kamaru Usman,Leon Edwards,1.33333,1.28571,3.5,3.77,170,170,1642545608000,1661060285000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27298,Luke Rockhold,Paulo Costa,3.2,3.81,1.38462,1.27933,125,125,1659528616000,1661052631000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27548,Jose Aldo,Merab Dvalishvili,1.58824,2.23,2.45,1.68027,156,156,1659528616000,1661051057000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,28018,Lucie Pudilova,Yanan Wu,1.47619,1.68966,2.8,2.2,122,122,1659528739000,1661049389000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27534,Harry Hunsucker,Tyson Pedro,6.5,6.6,1.13333,1.12195,62,62,1659529220000,1661047936000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27595,Alexander Romanov,Marcin Tybura,1.41667,1.28249,3.05,3.8,198,198,1659528739000,1661046267000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,28021,Jared Gordon,Leo Santos,1.44444,1.36232,2.9,3.21,78,78,1659529816000,1661044592000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27600,Luis Saldana,Sean Woodson,3.5,3.97,1.33333,1.26385,73,73,1659528739000,1661042668000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27599,A.J. Fletcher,Ange Loosa,1.52632,1.60241,2.65,2.37,67,67,1659528854000,1661040490000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27594,Amir Albazi,Francisco Figueiredo,1.33333,1.19646,3.5,4.83,88,88,1659528855000,1661038228000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,28076,Jay Perrin,Qileng Aori,2.5,2.13,1.54054,1.72464,44,44,1659911902000,1661016503000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27598,Aori Qileng,Jay Perrin,1.33333,1.74074,3.5,2.14,75,75,1659529817000,1661036655000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,28046,Daniel da Silva,Victor Altamirano,2.63,2.4,1.44444,1.59172,106,106,1659697116000,1661035332000
ufc-278-usman-vs-edwards-2-2545,UFC 278 Odds: Usman vs. Edwards 2 for August 20 | Best Fight Odds,2022-08-20,27678,Miranda Maverick,Shanna Young,1.28571,1.15385,3.8,5.25,7,7,1659741866000,1660652543000
